labels,text
en, Title Writer(s) Producer(s) Length 1
en," ""Multi-Love"" Ruban Nielson Kody Nielson R"
en," ""Ur Life One Night"" R"
en, Nielson [a] Jacob Portrait [a] 4:27 4
en," ""Can't Keep Checking My Phone"" R"
en," ""Extreme Wealth and Casual Cruelty"" R"
en, Nielson Chris Nielson R
en, Nielson Portrait [b] 6:04 6
en," ""The World Is Crowded"" R"
en, Nielson [a] Portrait [a] 4:19 7
en, Nielson 7:02 Total length: 41:03 Notes ^[a] signifies a co-producer
en, ^[b] signifies an additional producer
en," Personnel [ edit ] Ruban Nielson – guitar (all tracks) , synthesizer (all tracks) , vocals (all tracks) , bass (tracks 1-5, 7-9) , percussion (tracks 3, 4) , sitar (track 1) , hurdy gurdy (track 5) , strings (track 9) ; production (all tracks) , engineering (all tracks) , mixing (all tracks) ; layout Kody Nielson – drums (all tracks) , piano (tracks 1, 2, 6, 7) , percussion (tracks 4, 5) , synthesizer (tracks 3, 5) , bass (track 6) , backing vocals (track 9) ; co-production (tracks 1-3, 6) , additional engineering (tracks 4, 8) Jacob Portrait – bass (track 4) ; co-production (tracks 3, 8) , additional production (track 5) , additional engineering (tracks 3, 4, 6) Riley Geare – additional drums (tracks 5, 9) , percussion (track 3) ; additional engineering (track 5) Chris Nielson – horns (tracks 4, 5, 8) Duke Aipolani – percussion (track 5) Bob Ludwig – mastering Marla Celeste – cover image Miles Johnson – layout Charts [ edit ] Chart (2015) Peak position Australian Albums ( ARIA ) [30] 45 Belgian Albums ( Ultratop Flanders) [31] 70 Belgian Albums ( Ultratop Wallonia) [32] 158 Dutch Albums ( Album Top 100 ) [33] 37 New Zealand Albums ( RMNZ ) [34] 14 UK Albums ( OCC ) [35] 44 US Billboard 200 [36] 98 US Independent Albums ( Billboard ) [37] 7 US Top Rock Albums ( Billboard ) [38] 12 US Top Tastemaker Albums ( Billboard ) [39] 5 References [ edit ] ^ Coplan, Chris (5 February 2015)"
en," ""Unknown Mortal Orchestra announce new album, Multi-Love"" "
en, Consequence of Sound 
en," ^ Hutchinson, Kate (9 June 2015)"
en," ""Unknown Mortal Orchestra: 'I can't tell what I'm supposed to keep private now' "" "
en, Retrieved 19 April 2016 
en," ^ ""Unknown Mortal Orchestra: Multi-Love"" "
en, Retrieved 3 February 2021 
en," ^ a b ""404 Not Found"" "
en," {{ cite web }} : Cite uses generic title ( help ) ^ ""Listen to ""Multi-Love"" by Unknown Mortal Orchestra"" "
en," ^ ""Unknown Mortal Orchestra 'Multi-Love' Album Review"" "
en," ^ ""Unknown Mortal Orchestra: Multi-Love"" "
en," ^ a b ""Love Is Strange: The Multitudes of Unknown Mortal Orchestra's Ruban Nielson"" "
en, Retrieved 3 February 2021 
en," ^ ""Unknown Mortal Orchestra Bring 'Multi-Love' to 'Late Night' "" "
en," ^ ""FIFA 22 Latest News and Updates - EA Official Site"" "
en," ^ ""Multi-Love by Unknown Mortal Orchestra reviews"" "
en, Retrieved 6 December 2019 
en," ^ a b ""Reviews for Multi-Love by Unknown Mortal Orchestra"" "
en, Retrieved 1 June 2015 
en," ""Multi-Love – Unknown Mortal Orchestra"" "
en, Retrieved 8 July 2015 
en," ^ Jonze, Tim (21 May 2015)"
en," ""Unknown Mortal Orchestra: Multi-Love review – a breakup record with a difference"" "
en, Retrieved 8 July 2015 
en," ^ Murphy, Lauren (22 May 2015)"
en," ""Unknown Mortal Orchestra: Multi-Love | Album Review"" "
en, Retrieved 8 July 2015 
en," ^ Homewood, Ben (8 May 2015)"
en," ""Unknown Mortal Orchestra – 'Multi-Love' "" "
en, Archived from the original on 11 September 2016 
en, Retrieved 8 July 2015 
en," ^ Empire, Kitty (24 May 2015)"
en," ""Unknown Mortal Orchestra: Multi-Love review – a squelchy update of UMO's nagging groove"" "
en, Retrieved 8 July 2015 
en," ^ a b Larson, Jeremy D"
en," ""Unknown Mortal Orchestra: Multi-Love"" "
en, Retrieved 8 July 2015 
en," ^ ""Unknown Mortal Orchestra: Multi-Love"""
en," ^ Exposito, Suzy (24 July 2015)"
en, Retrieved 28 September 2016 
en," ^ Brown, Harley (27 May 2015)"
en," ""Review: Unknown Mortal Orchestra Welcomes the Private Into Public on the Kaleidoscopic 'Multi-Love' "" "
en, Retrieved 8 July 2015 
en," ^ ""Unknown Mortal Orchestra: Multi-Love"""
en," ^ Corcoran, Nina (20 May 2015)"
en," ""Unknown Mortal Orchestra – Multi-Love"" "
en, Consequence of Sound 
en, Retrieved 8 July 2015 
en," ^ Hayden, Mack (26 May 2015)"
en," ""Unknown Mortal Orchestra: Multi-Love Review"" "
en, Retrieved 19 April 2016 
en," ^ ""The 25 best psychedelic rock albums of the 2010s"" "
en, Retrieved 16 October 2019 
en," ^ ""Top 50 Albums of 2015"" "
en, Consequence of Sound 
en, Retrieved 19 April 2016 
en," ^ ""The Best Albums of 2015"" "
en, Guardian News and Media
en, Retrieved 14 December 2015 
en," ^ ""NME'S Albums of the Year 2015"" "
en, Retrieved 10 December 2015 
en," ^ ""Uncut's Best Albums of 2015"" "
en, Retrieved 19 April 2016 
en,"com – Unknown Mortal Orchestra – Multi-Love"" "
en,  Retrieved 2 June 2015
en,"be – Unknown Mortal Orchestra – Multi-Love"" (in Dutch)"
en,  Retrieved 7 June 2015
en,"be – Unknown Mortal Orchestra – Multi-Love"" (in French)"
en,  Retrieved 7 June 2015
en,"nl – Unknown Mortal Orchestra – Multi-Love"" (in Dutch)"
en,  Retrieved 2 June 2015
en,"nz – Unknown Mortal Orchestra – Multi-Love"" "
en,  Retrieved 2 June 2015
en," ^ ""Unknown Mortal Orchestra | Artist | Official Charts"" "
en,  Retrieved 2 June 2015
en," ^ ""Unknown Mortal Orchestra Chart History ( Billboard 200)"" "
en,  Retrieved 7 June 2015
en," ^ ""Unknown Mortal Orchestra Chart History (Independent Albums)"" "
en,  Retrieved 7 June 2015
en," ^ ""Unknown Mortal Orchestra Chart History (Top Rock Albums)"" "
en,  Retrieved 7 June 2015
en," ^ ""Unknown Mortal Orchestra Chart History (Top Tastemaker Albums)"" "
en,  Retrieved 7 June 2015
en," v t e Unknown Mortal Orchestra Ruban Nielson Jake Portrait Kody Nielson Julien Ehrlich Riley Geare Quincy Mcrary Gregory Rogove Studio albums Unknown Mortal Orchestra (2011) II (2013) Multi-Love (2015) Sex & Food (2018) IC-01 Hanoi (2018) EPs Blue Record Authority control MusicBrainz release group 2 Retrieved from "" https://en"
en,"php?title=Multi-Love&oldid=1085005931 "" Categories : 2015 albums Unknown Mortal Orchestra albums Jagjaguwar albums Hidden categories: CS1 errors: generic title Use dmy dates from April 2022 Articles with short description Short description is different from Wikidata Articles with hAudio microformats Album articles lacking alt text for covers Album chart usages for Australia Album chart usages for Flanders Album chart usages for Wallonia Album chart usages for Netherlands Album chart usages for New Zealand Album chart usages for UK Album chart usages for Billboard200 Album chart usages for BillboardIndependent Album chart usages for BillboardRock Album chart usages for BillboardTastemaker Articles with MusicBrainz release group identifiers Articles with multiple identifiers"
de,"aus Wikipedia, der freien Enzyklopädie Zur Navigation springen Zur Suche springen Alice Keller (* 18"
de, April 1896 in Basel ; † 18
de," November 1992 ebenda) war eine Schweizer Wirtschaftswissenschaftlerin , Direktorin und Frauenrechtlerin "
de," Grab von Alice Keller auf dem Wolfgottesacker , Basel Inhaltsverzeichnis 1 Leben und Werk 2 Literatur 3 Weblinks 4 Einzelnachweise Leben und Werk [ Bearbeiten | Quelltext bearbeiten ] Alice Keller war eine Tochter des Kaufmanns Johann Heinrich Keller (1868–1944) und der Mina (1874–1924), geborene Stünzi"
de, Ihr Grossvater Rudolf Keller-Weber (1822–1900) gründete 1855 mit seinem Bruder Heinrich die «Droschken & Fuhrhalterei Rudolf Keller»
de," [1] Keller studierte Nationalökonomie an der Universität Basel , wo sie 1922 promoviert wurde"
de, Von 1926 bis 1939 war sie für Roche in Tokio tätig
de, Später war sie dort Direktorin
de, 1923 war Keller ein Gründungsmitglied der Sektion Basel des Schweizerischen Verbands der Akademikerinnen (SVA) und von 1941 bis 1947 dessen Präsidentin
de, Zudem war sie aktiv in der internationalen Akademikerinnenbewegung
de, Von 1953 bis 1959 war sie Präsidentin der Frauenzentrale Basel
de, Ab 1953 war sie Mitglied und von 1958 bis 1961 Präsidentin der Finanzkommission des Bundes Schweizerischer Frauenorganisationen (BSF)
de, 1964 wurde sie als erste Frau in den weiteren Bürgerrat der Stadt Basel gewählt
de, Alice Keller fand ihre letzte Ruhestätte auf dem Wolfgottesacker in Basel
de, Literatur [ Bearbeiten | Quelltext bearbeiten ] Regula Ludi : Alice Keller
de, In: Historisches Lexikon der Schweiz 
de, Weblinks [ Bearbeiten | Quelltext bearbeiten ] Alice Keller in der Deutschen Biographie Einzelnachweise [ Bearbeiten | Quelltext bearbeiten ] ↑ Geschichte
de, Eine Familientradition
de," Website der Keller Swiss Group, abgerufen am 20"
de," Normdaten (Person): GND : 122579879 ( OGND , AKS ) | VIAF : 37803525 | Wikipedia-Personensuche Personendaten NAME Keller, Alice KURZBESCHREIBUNG Schweizer Wirtschaftswissenschaftlerin, Direktorin und Frauenrechtlerin GEBURTSDATUM 18"
de, April 1896 GEBURTSORT Basel STERBEDATUM 18
de, November 1992 STERBEORT Basel Abgerufen von „ https://de
de,php?title=Alice_Keller_(Wirtschaftswissenschaftlerin)&oldid=220588357 “ Kategorien : Wirtschaftswissenschaftler Frauenrechte (Schweiz) Person (Kanton Basel-Stadt) Schweizer Geboren 1896 Gestorben 1992 Frau
de,"aus Wikipedia, der freien Enzyklopädie Zur Navigation springen Zur Suche springen József Szendi (September 2005) József Szendi (* 31"
de, Oktober 1921 in Székesfehérvár (Stuhlweißenburg); † 23
de, Juli 2017 in Veszprém (Weißbrunn) [1] ) war ein ungarischer Geistlicher und römisch-katholischer Theologe sowie Erzbischof von Veszprém 
de, Inhaltsverzeichnis 1 Leben 2 Werke 3 Weblinks 4 Einzelnachweise Leben [ Bearbeiten | Quelltext bearbeiten ] József Szendi wurde an der katholischen Péter-Pázmány-Universität promoviert und empfing am 24
de, Dezember 1944 die Priesterweihe 
de, Er war zunächst Krankenhausseelsorger
de," Von 1957 bis 1959 war er Pastor im Budapester Vorort Csepel-Királyerdő , anschließend Pfarrer in Pákozd bei Székesfehérvár"
de, Von 1969 bis 1982 war er Theologieprofessor und Spiritual am Priesterseminar von Esztergom 
de, [1] Papst Johannes Paul II
de, April 1982 zum Apostolischen Administrator von Veszprém und Titularbischof von Stephaniacum 
de," Der Erzbischof von Esztergom, László Kardinal Lékai , spendete ihm am 21"
de," April desselben Jahres die Bischofsweihe ; Mitkonsekratoren waren László Paskai OFM , Koadjutorerzbischof von Kalocsa , und Imre Kisberk , Altbischof von Székesfehérvár "
de, September 1983 wurde er Bischof von Veszprém und mit der Erhebung zum Erzbistum wurde er am 31
de, Mai 1993 erster Erzbischof von Veszprém
de, August 1997 nahm Papst Johannes Paul II
de, seinen altersbedingten Rücktritt an
de, 2005 wurde er mit der Auszeichnung Hit Pajzsa geehrt
de, 2011 erhielt er den Ungarischen Verdienstorden 
de, 2016 wurde er Ehrenbürger seiner Geburtsstadt Székesfehérvár
de, [1] Werke [ Bearbeiten | Quelltext bearbeiten ] Hétköznap is szól az Úr 
de, Elmélkedések a hétköznapi evangéliumokról 
de, Emlékezések 1940-2002-ig 
de, Krisztus Jézusban élni 
de, Weblinks [ Bearbeiten | Quelltext bearbeiten ] Eintrag zu József Szendi auf catholic-hierarchy
de,org ; abgerufen am 23
de, Lebenslauf von József Szendi (ungarisch) Einzelnachweise [ Bearbeiten | Quelltext bearbeiten ] ↑ a b c „Elhunyt Szendi József nyugalmazott veszprémi érsek“ auf magyarkurir
de," Juli 2017 (ungarisch) Vorgänger Amt Nachfolger László Paskai OFM Bischof von Veszprém 1983–1993 --- --- Erzbischof von Veszprém 1993–1997 Gyula Márfi Normdaten (Person): GND : 1221087924 ( OGND , AKS ) | VIAF : 2757160546917710240006 | Wikipedia-Personensuche Personendaten NAME Szendi, József KURZBESCHREIBUNG ungarischer Geistlicher und Theologe, römisch-katholischer Erzbischof von Veszprém GEBURTSDATUM 31"
de, Oktober 1921 GEBURTSORT Székesfehérvár STERBEDATUM 23
de, Juli 2017 STERBEORT Veszprém Abgerufen von „ https://de
de,php?title=József_Szendi&oldid=209742191 “ Kategorien : Titularbischof Römisch-katholischer Bischof (20
de, Jahrhundert) Römisch-katholischer Bischof (21
de, Jahrhundert) Römisch-katholischer Theologe (20
de, Jahrhundert) Römisch-katholischer Theologe (21
de, Jahrhundert) Hochschullehrer (Ungarn) Ehrenbürger in Ungarn Träger des Verdienstordens der Republik Ungarn Erzbistum Veszprém Person (Veszprém) Ungar Geboren 1921 Gestorben 2017 Mann
